9618, 17, 24, 123, 230, 52, 1, 6, 249, 135, 226, 15, 17, 188, 109, 225,Fail automobile
3093, 27, 19, 30, 39, 105, 10, 8, 255, 154, 237, 23, 2, 230, 2, 62,Success dog 0
9521, 16, 14, 170, 86, 37, 28, 15, 133, 80, 217, 8, 9, 40, 31, 88,Success frog 1
6513, 16, 22, 127, 213, 142, 7, 26, 244, 12, 58, 6, 25, 239, 139, 234,Success horse 99
2148, 12, 27, 180, 212, 145, 14, 16, 188, 249, 248, 30, 12, 221, 247, 126,Success automobile 12
6201, 27, 16, 242, 95, 180, 31, 3, 230, 158, 171, 17, 8, 229, 194, 203,Success truck 1
9534, 15, 19, 27, 10, 188, 10, 14, 193, 246, 9, 15, 18, 117, 73, 80,Fail frog
8703, 19, 31, 162, 79, 69, 23, 5, 119, 187, 207, 2, 25, 52, 83, 47,Success dog 1
2766, 16, 13, 92, 49, 35, 23, 29, 168, 66, 125, 31, 12, 238, 250, 216,Success bird 18
8684, 30, 15, 27, 92, 150, 15, 7, 249, 36, 71, 10, 22, 108, 180, 242,Success dog 0
8740, 26, 1, 142, 233, 120, 18, 18, 27, 8, 165, 13, 19, 77, 36, 22,Success dog 0
1784, 31, 2, 180, 217, 183, 18, 7, 181, 205, 190, 31, 14, 182, 205, 60,Fail automobile
5585, 16, 18, 153, 15, 132, 0, 28, 207, 217, 35, 17, 1, 34, 212, 119,Fail airplane
3411, 21, 10, 214, 228, 143, 26, 24, 16, 21, 82, 26, 21, 128, 49, 22,Success cat 0
5080, 16, 19, 37, 37, 9, 10, 8, 77, 115, 55, 10, 19, 73, 52, 253,Success dog 0
2368, 25, 13, 135, 54, 245, 28, 18, 241, 49, 48, 30, 14, 30, 187, 68,Success bird 2
3187, 20, 11, 74, 28, 17, 26, 14, 83, 184, 253, 21, 14, 81, 27, 41,Success dog 75
7689,Success Mispredict
2328, 12, 21, 224, 231, 236, 12, 23, 155, 139, 142, 20, 14, 211, 181, 141,Success dog 3
2008, 15, 24, 16, 173, 92, 17, 15, 93, 20, 128, 15, 10, 10, 14, 69,Fail truck
462, 24, 11, 211, 161, 137, 18, 13, 50, 188, 105, 25, 6, 243, 172, 198,Success truck 5
1641, 28, 24, 250, 138, 146, 20, 28, 181, 240, 81, 1, 31, 241, 245, 236,Success automobile 45
1291, 13, 7, 19, 22, 7, 18, 31, 127, 140, 170, 18, 24, 1, 17, 62,Success airplane 14
5010, 9, 12, 99, 43, 79, 6, 15, 30, 2, 49, 31, 19, 217, 215, 229,Success dog 5
4079, 3, 7, 96, 170, 82, 22, 22, 72, 217, 237, 25, 10, 4, 73, 250,Success airplane 0
223, 12, 21, 239, 24, 204, 0, 30, 158, 158, 239, 16, 2, 248, 151, 22,Success cat 0
2572, 24, 16, 227, 103, 144, 20, 24, 154, 49, 47, 13, 12, 224, 176, 52,Success bird 0
4459, 19, 15, 172, 227, 136, 23, 1, 210, 77, 168, 25, 24, 156, 242, 238,Success airplane 0
3639, 21, 16, 168, 195, 158, 10, 17, 43, 19, 16, 14, 10, 181, 67, 53,Success bird 0
