2826, 24, 10, 48, 63, 7, 7, 10, 196, 71, 30, 19, 17, 6, 119, 207, 18, 15, 2, 189, 233, 11, 13, 120, 12, 236,Success bird 2
1830,Success Mispredict
4929, 11, 19, 217, 20, 208, 22, 7, 21, 172, 161, 4, 12, 6, 74, 116, 13, 21, 147, 28, 87, 23, 24, 90, 175, 164,Success automobile 23
6491, 31, 2, 191, 146, 78, 20, 12, 142, 46, 29, 1, 16, 55, 65, 37, 15, 6, 212, 48, 255, 27, 24, 11, 69, 231,Success cat 1
4751, 17, 16, 72, 182, 246, 13, 14, 31, 7, 102, 18, 3, 46, 20, 95, 18, 16, 50, 11, 78, 13, 13, 47, 29, 199,Success deer 81
9260,Success Mispredict
9913, 10, 21, 29, 191, 184, 15, 17, 108, 57, 249, 15, 15, 79, 21, 255, 2, 23, 130, 24, 13, 0, 23, 85, 79, 118,Success deer 43
3488, 3, 14, 7, 21, 160, 20, 10, 3, 50, 49, 6, 8, 36, 48, 80, 6, 13, 235, 2, 10, 4, 22, 18, 8, 109,Fail automobile
3406, 12, 9, 105, 152, 118, 16, 10, 11, 9, 96, 16, 11, 0, 49, 125, 19, 4, 2, 79, 161, 12, 14, 4, 3, 173,Success deer 55
1007, 5, 25, 204, 75, 181, 26, 28, 118, 223, 243, 23, 26, 251, 128, 148, 27, 20, 0, 234, 188, 24, 27, 251, 83, 31,Success airplane 75
2445, 17, 6, 182, 104, 96, 18, 18, 79, 3, 244, 23, 15, 112, 146, 40, 26, 11, 180, 194, 183, 23, 4, 242, 0, 78,Fail frog
9023, 27, 20, 186, 21, 92, 1, 12, 74, 211, 52, 18, 7, 79, 241, 155, 28, 9, 185, 187, 153, 18, 9, 211, 5, 94,Success airplane 24
9333, 7, 26, 113, 207, 209, 11, 14, 90, 233, 237, 30, 4, 26, 215, 55, 11, 18, 193, 32, 138, 29, 27, 168, 18, 165,Success truck 2
8818, 10, 21, 253, 30, 125, 14, 8, 38, 86, 226, 26, 3, 208, 164, 190, 26, 9, 169, 215, 110, 19, 24, 247, 3, 201,Success dog 71
8729, 17, 23, 218, 84, 16, 22, 10, 59, 23, 120, 21, 13, 66, 147, 63, 16, 5, 212, 143, 116, 19, 19, 157, 16, 18,Success bird 3
6671, 5, 11, 50, 56, 71, 18, 11, 247, 221, 1, 9, 27, 201, 254, 235, 15, 9, 101, 137, 91, 13, 31, 42, 82, 83,Success cat 0
6896, 12, 9, 162, 4, 208, 16, 14, 199, 226, 161, 0, 18, 211, 115, 151, 26, 0, 232, 39, 143, 22, 21, 188, 17, 142,Success deer 0
9130, 19, 15, 180, 4, 1, 18, 21, 48, 58, 156, 7, 20, 129, 245, 210, 19, 13, 98, 39, 25, 20, 13, 1, 28, 183,Success automobile 16
5566, 21, 10, 123, 211, 74, 21, 20, 252, 59, 19, 21, 14, 164, 186, 126, 1, 26, 50, 82, 188, 20, 6, 98, 148, 195,Success truck 30
2283,Success Mispredict
8965, 12, 27, 93, 217, 224, 3, 13, 13, 21, 201, 16, 26, 143, 31, 246, 7, 15, 6, 20, 189, 11, 17, 171, 74, 87,Success horse 7
2171, 25, 7, 39, 24, 248, 21, 12, 78, 174, 88, 7, 5, 12, 21, 39, 28, 14, 223, 127, 134, 24, 19, 79, 3, 197,Success dog 20
6572, 8, 14, 171, 24, 241, 11, 16, 218, 25, 157, 5, 10, 202, 51, 74, 21, 11, 36, 252, 228, 10, 8, 54, 14, 127,Success bird 2
5854, 8, 12, 195, 1, 228, 12, 12, 118, 89, 150, 27, 10, 250, 10, 48, 11, 25, 70, 104, 153, 1, 18, 169, 15, 19,Success truck 4
970, 4, 27, 24, 85, 215, 12, 17, 250, 249, 5, 12, 18, 245, 233, 119, 11, 17, 255, 242, 8, 10, 22, 254, 59, 158,Fail truck
8254, 6, 22, 13, 42, 67, 4, 8, 105, 65, 104, 22, 11, 5, 136, 210, 12, 6, 82, 3, 63, 6, 2, 171, 165, 172,Success airplane 0
4804, 16, 8, 225, 4, 91, 19, 21, 139, 183, 130, 28, 12, 83, 38, 23, 10, 3, 7, 119, 13, 12, 20, 121, 163, 106,Success ship 0
9544, 22, 2, 178, 82, 124, 26, 4, 195, 88, 62, 21, 5, 12, 73, 163, 21, 15, 234, 53, 164, 23, 11, 249, 3, 43,Fail airplane
1067, 12, 6, 190, 223, 232, 24, 12, 38, 244, 17, 14, 10, 0, 89, 255, 14, 24, 12, 227, 179, 18, 11, 5, 102, 252,Fail airplane
6836, 10, 9, 194, 228, 92, 15, 16, 208, 14, 56, 9, 9, 183, 25, 70, 17, 5, 85, 146, 149, 15, 15, 181, 7, 77,Success horse 36
8984, 15, 9, 242, 5, 20, 4, 21, 81, 218, 72, 12, 6, 247, 112, 247, 16, 27, 115, 236, 227, 20, 13, 137, 163, 176,Success deer 57
2447, 27, 7, 150, 8, 136, 27, 25, 23, 192, 224, 13, 1, 125, 202, 133, 5, 30, 12, 70, 243, 2, 12, 149, 147, 237,Success airplane 0
1109, 10, 19, 48, 101, 167, 14, 10, 149, 127, 113, 23, 18, 246, 28, 145, 22, 18, 70, 38, 250, 23, 16, 179, 114, 131,Success automobile 7
9981, 11, 16, 93, 20, 124, 8, 15, 226, 8, 52, 8, 13, 6, 127, 3, 29, 27, 157, 198, 255, 1, 16, 190, 154, 34,Success horse 0
6607, 15, 14, 9, 233, 92, 5, 15, 179, 79, 160, 9, 16, 131, 10, 1, 6, 19, 237, 134, 75, 0, 23, 107, 171, 78,Success deer 61
4940, 13, 10, 108, 222, 235, 17, 15, 4, 45, 244, 14, 11, 5, 25, 211, 10, 19, 53, 119, 177, 8, 12, 183, 156, 215,Success deer 50
2614, 1, 12, 122, 11, 65, 15, 4, 110, 243, 104, 29, 7, 215, 0, 105, 14, 30, 156, 115, 54, 15, 19, 220, 16, 177,Fail airplane
6860, 19, 13, 15, 1, 127, 19, 12, 76, 18, 31, 16, 14, 49, 23, 46, 18, 16, 177, 47, 8, 11, 15, 171, 111, 124,Success bird 12
4131, 26, 22, 30, 182, 218, 18, 5, 76, 8, 251, 14, 4, 79, 49, 63, 14, 12, 158, 126, 30, 18, 4, 221, 245, 253,Fail automobile
6040, 11, 5, 106, 172, 175, 14, 2, 103, 65, 132, 0, 26, 204, 75, 159, 8, 26, 213, 175, 103, 9, 20, 66, 102, 15,Success airplane 0
3076, 1, 8, 79, 121, 108, 7, 16, 250, 20, 80, 26, 5, 15, 91, 49, 11, 3, 49, 124, 235, 18, 7, 56, 160, 36,Success frog 0
3810, 23, 13, 139, 166, 87, 22, 31, 73, 125, 211, 11, 17, 92, 9, 136, 11, 11, 28, 179, 201, 16, 19, 38, 8, 100,Success dog 13
2763, 20, 24, 12, 18, 187, 2, 9, 18, 150, 181, 17, 16, 62, 22, 248, 9, 13, 47, 16, 40, 3, 5, 47, 202, 181,Success bird 24
8295,Success Mispredict
3087, 14, 16, 12, 96, 56, 26, 13, 215, 13, 220, 9, 18, 205, 101, 31, 28, 8, 201, 33, 199, 13, 1, 97, 207, 124,Success ship 17
855, 22, 4, 254, 32, 89, 17, 19, 250, 2, 96, 15, 10, 239, 39, 158, 12, 16, 234, 31, 12, 18, 19, 242, 25, 13,Success truck 72
4683, 26, 19, 94, 53, 193, 9, 26, 90, 7, 64, 11, 12, 53, 58, 168, 21, 10, 132, 18, 224, 31, 12, 66, 225, 36,Success dog 5
9094, 10, 20, 138, 246, 183, 18, 16, 60, 196, 114, 10, 8, 12, 88, 160, 12, 18, 174, 237, 181, 11, 14, 154, 206, 54,Success frog 39
2087, 23, 16, 255, 44, 71, 6, 26, 98, 246, 61, 19, 8, 1, 61, 228, 4, 24, 189, 58, 98, 2, 4, 241, 18, 139,Success cat 30
9973, 22, 14, 26, 221, 21, 7, 15, 108, 54, 24, 10, 18, 85, 99, 26, 21, 8, 80, 255, 66, 20, 1, 201, 186, 83,Success ship 16
8984, 13, 9, 131, 196, 235, 15, 19, 190, 21, 254, 15, 20, 69, 7, 225, 15, 4, 145, 230, 228, 9, 7, 251, 104, 189,Success deer 25
1430, 26, 11, 84, 218, 139, 5, 12, 152, 144, 254, 16, 22, 13, 28, 165, 27, 19, 28, 246, 53, 21, 23, 132, 233, 63,Success dog 15
8257, 7, 9, 122, 121, 102, 19, 16, 21, 177, 206, 10, 31, 234, 101, 151, 5, 18, 76, 22, 114, 14, 14, 42, 76, 225,Success deer 6
4644, 22, 10, 151, 19, 252, 4, 25, 205, 77, 243, 27, 20, 101, 212, 213, 18, 28, 95, 34, 198, 19, 18, 7, 115, 238,Success airplane 12
2809, 28, 4, 229, 232, 255, 18, 13, 251, 11, 108, 15, 21, 23, 42, 24, 29, 14, 73, 61, 218, 30, 15, 194, 29, 200,Success dog 0
3715, 17, 29, 168, 140, 124, 14, 18, 132, 80, 252, 17, 3, 99, 116, 50, 15, 19, 195, 2, 153, 17, 26, 135, 112, 128,Success truck 24
4639, 16, 31, 131, 122, 58, 28, 24, 241, 187, 144, 31, 17, 25, 21, 122, 13, 16, 6, 129, 235, 12, 15, 237, 147, 174,Success bird 18
2526, 15, 1, 39, 202, 4, 21, 10, 105, 17, 19, 23, 4, 192, 84, 190, 8, 10, 177, 233, 167, 11, 0, 145, 173, 245,Success bird 0
7482, 20, 25, 252, 191, 191, 16, 8, 121, 31, 208, 22, 13, 1, 173, 170, 25, 29, 227, 168, 2, 20, 17, 19, 29, 219,Success frog 0
5901, 11, 0, 131, 250, 22, 2, 2, 173, 228, 39, 11, 27, 126, 242, 78, 8, 19, 29, 231, 92, 4, 3, 78, 203, 167,Success frog 0
4641, 18, 16, 55, 224, 104, 17, 12, 17, 191, 252, 21, 12, 76, 231, 72, 19, 17, 168, 125, 123, 22, 16, 105, 193, 105,Success horse 12
5228, 25, 9, 183, 238, 132, 3, 6, 254, 80, 124, 12, 5, 19, 129, 244, 6, 18, 203, 129, 161, 7, 9, 186, 127, 90,Success deer 71
3947, 6, 7, 147, 106, 44, 9, 29, 34, 185, 204, 15, 20, 75, 18, 172, 8, 20, 59, 6, 82, 13, 14, 181, 53, 24,Success deer 11
2732, 12, 20, 46, 215, 0, 14, 26, 83, 254, 26, 21, 27, 250, 1, 255, 15, 9, 216, 191, 11, 14, 11, 47, 254, 2,Fail horse
1169, 14, 18, 245, 251, 17, 6, 2, 132, 14, 3, 12, 24, 189, 237, 228, 14, 21, 243, 253, 206, 10, 5, 90, 135, 2,Fail horse
9833, 0, 15, 223, 102, 229, 8, 18, 20, 18, 62, 10, 9, 14, 61, 65, 12, 14, 37, 4, 168, 8, 11, 21, 107, 67,Success dog 35
448, 18, 22, 71, 94, 62, 17, 16, 33, 183, 209, 2, 10, 79, 71, 101, 9, 10, 123, 73, 202, 4, 7, 4, 68, 112,Success deer 26
